個案研判日,縣市,確定病例數
2021-05-23,嘉義縣,1
2021-05-24,嘉義縣,0
2021-05-25,嘉義縣,0
2021-05-26,嘉義縣,0
2021-05-27,嘉義縣,0
2021-05-28,嘉義縣,0
2021-05-29,嘉義縣,0
2021-05-30,嘉義縣,3
2021-05-31,嘉義縣,0
2021-06-01,嘉義縣,4
2021-06-02,嘉義縣,0
2021-06-03,嘉義縣,0
2021-06-04,嘉義縣,1
2021-06-05,嘉義縣,0
2021-06-06,嘉義縣,0
2021-06-07,嘉義縣,1
2021-06-08,嘉義縣,0
2021-06-09,嘉義縣,0
2021-06-10,嘉義縣,0
2021-06-11,嘉義縣,0
2021-06-12,嘉義縣,0
2021-06-13,嘉義縣,0
2021-06-14,嘉義縣,0
2021-06-15,嘉義縣,1
2021-06-16,嘉義縣,0
2021-06-17,嘉義縣,0
2021-06-18,嘉義縣,0
2021-06-19,嘉義縣,0
2021-06-20,嘉義縣,0
2021-06-21,嘉義縣,0
2021-06-22,嘉義縣,0
2021-06-23,嘉義縣,0
2021-06-24,嘉義縣,0
2021-06-25,嘉義縣,0
2021-06-26,嘉義縣,0
2021-06-27,嘉義縣,0
2021-06-28,嘉義縣,0
2021-06-29,嘉義縣,0
2021-06-30,嘉義縣,0
2021-07-01,嘉義縣,0
2021-07-02,嘉義縣,0
2021-07-03,嘉義縣,0
2021-07-04,嘉義縣,0
2021-07-05,嘉義縣,0
2021-07-06,嘉義縣,0
2021-07-07,嘉義縣,0
2021-07-08,嘉義縣,0
2021-07-09,嘉義縣,0
2021-07-10,嘉義縣,0
2021-07-11,嘉義縣,0
2021-07-12,嘉義縣,0
2021-07-13,嘉義縣,0
2021-07-14,嘉義縣,0
2021-07-15,嘉義縣,0
2021-07-16,嘉義縣,0
2021-07-17,嘉義縣,0
2021-07-18,嘉義縣,0
2021-07-19,嘉義縣,0
2021-07-20,嘉義縣,0
2021-07-21,嘉義縣,0
2021-07-22,嘉義縣,0
2021-07-23,嘉義縣,0
2021-07-24,嘉義縣,0
2021-07-25,嘉義縣,0
2021-07-26,嘉義縣,0
2021-07-27,嘉義縣,0
2021-07-28,嘉義縣,0
2021-07-29,嘉義縣,9
2021-07-30,嘉義縣,1
2021-07-31,嘉義縣,0
2021-08-01,嘉義縣,0
2021-08-02,嘉義縣,2
2021-08-03,嘉義縣,0
2021-08-04,嘉義縣,0
2021-08-05,嘉義縣,2
2021-08-06,嘉義縣,0
2021-08-07,嘉義縣,0
2021-08-08,嘉義縣,0
2021-08-09,嘉義縣,0
2021-08-10,嘉義縣,0
2021-08-11,嘉義縣,0
2021-08-12,嘉義縣,0
2021-08-13,嘉義縣,0
2021-08-14,嘉義縣,0
2021-08-15,嘉義縣,0
2021-08-16,嘉義縣,0
2021-08-17,嘉義縣,0
2021-08-18,嘉義縣,0
2021-08-19,嘉義縣,0
2021-08-20,嘉義縣,0
2021-08-21,嘉義縣,0
2021-08-22,嘉義縣,0
2021-08-23,嘉義縣,0
2021-08-24,嘉義縣,0
2021-08-25,嘉義縣,0
2021-08-26,嘉義縣,0
2021-08-27,嘉義縣,0
2021-08-28,嘉義縣,0
2021-08-29,嘉義縣,0
2021-08-30,嘉義縣,0
2021-08-31,嘉義縣,0
2021-09-01,嘉義縣,0
2021-09-02,嘉義縣,0
2021-09-03,嘉義縣,0
2021-09-04,嘉義縣,0
2021-09-05,嘉義縣,0
2021-09-06,嘉義縣,0
2021-09-07,嘉義縣,0
2021-09-08,嘉義縣,0
2021-09-09,嘉義縣,0
2021-09-10,嘉義縣,0
2021-09-11,嘉義縣,0
2021-09-12,嘉義縣,0
2021-09-13,嘉義縣,0
2021-09-14,嘉義縣,0
2021-09-15,嘉義縣,0
2021-09-16,嘉義縣,0
2021-09-17,嘉義縣,0
2021-09-18,嘉義縣,0
